,id,ppage,gender,educ,race,cat,voting_imp,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,difficulty,need_change
4676,476659,60,Male,College,White,sporadic,1,,,,,,,,,,1,2
4677,476660,33,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,1
4678,476661,36,Male,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,2
4679,476662,77,Female,High school or less,Other/Mixed,sporadic,1,,,,,,,,,,1,1
4680,476663,54,Female,College,White,sporadic,1,,,,,,,,,,2,1
4681,476664,28,Female,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-1
4682,476665,48,Male,High school or less,Black,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4683,476667,24,Male,High school or less,Hispanic,rarely/never,1,,,,,,,,,,1,1
4684,476668,62,Female,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1
4685,476670,67,Male,Some college,Black,sporadic,1,,,,,,,,,,2,1
4686,476671,42,Male,Some college,Black,rarely/never,2,,,,,,,,,,2,2
4687,476673,68,Male,High school or less,Hispanic,sporadic,1,,,,,,,,,,1,1
4688,476675,42,Female,College,White,rarely/never,1,,,,,,,,,,2,1
4689,476676,39,Female,Some college,White,rarely/never,1,,,,,,,,,,1,2
4690,476678,69,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
4691,476679,35,Male,Some college,Black,sporadic,2,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,3,1
4692,476681,65,Female,College,Other/Mixed,always,1,,,,,,,,,,1,1
4693,476683,76,Male,College,White,always,1,,,,,,,,,,3,2
4694,476684,28,Male,Some college,Other/Mixed,always,1,,,,,,,,,,3,1
4695,476685,26,Female,Some college,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,2,1
4696,476688,34,Female,College,Other/Mixed,always,1,,,,,,,,,,1,1
4697,476689,58,Male,Some college,White,always,1,,,,,,,,,,1,1
4698,476690,25,Male,College,Hispanic,rarely/never,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4699,476691,55,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
4700,476692,47,Female,College,Hispanic,sporadic,1,,,,,,,,,,2,1
4701,476695,25,Female,College,White,always,1,,,,,,,,,,3,1
4702,476696,51,Female,High school or less,Hispanic,sporadic,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4703,476697,56,Male,College,White,always,1,,,,,,,,,,1,1
4704,476699,69,Female,College,White,sporadic,1,,,,,,,,,,2,1
4705,476700,72,Female,Some college,White,rarely/never,1,,,,,,,,,,2,1
4706,476702,37,Male,College,White,always,1,,,,,,,,,,2,2
4707,476705,65,Female,Some college,White,rarely/never,1,,,,,,,,,,1,1
4708,476706,44,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,1,1
4709,476707,39,Male,High school or less,Hispanic,sporadic,1,,,,,,,,,,1,1
4710,476708,27,Male,Some college,Hispanic,always,1,,,,,,,,,,1,1
4711,476709,47,Male,Some college,White,rarely/never,3,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1
4712,476710,72,Male,College,White,always,1,,,,,,,,,,1,2
4713,476711,58,Female,College,White,sporadic,1,,,,,,,,,,1,1
4714,476712,29,Female,Some college,White,rarely/never,1,,,,,,,,,,2,1
4715,476714,23,Female,High school or less,Hispanic,rarely/never,2,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4716,476715,76,Male,College,Other/Mixed,always,1,,,,,,,,,,1,2
4717,476716,43,Female,College,White,sporadic,1,,,,,,,,,,1,1
4718,476717,81,Female,Some college,Black,always,1,,,,,,,,,,3,1
4719,476718,58,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,2
4720,476719,27,Male,Some college,White,always,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4721,476720,23,Male,Some college,Hispanic,rarely/never,4,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,1
4722,476721,38,Male,High school or less,Black,rarely/never,2,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4723,476722,62,Male,College,White,sporadic,1,,,,,,,,,,1,2
4724,476724,27,Female,High school or less,White,always,1,,,,,,,,,,1,1
4725,476727,56,Female,Some college,Black,sporadic,2,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,2,1
4726,476729,67,Male,College,White,always,1,,,,,,,,,,1,2
4727,476730,28,Female,Some college,Hispanic,always,1,,,,,,,,,,3,1
4728,476731,41,Male,College,Hispanic,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4729,476732,37,Female,College,White,sporadic,2,,,,,,,,,,1,2
4730,476733,70,Male,High school or less,Black,sporadic,1,,,,,,,,,,1,1
4731,476734,47,Male,High school or less,Hispanic,rarely/never,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4732,476735,63,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
4733,476736,63,Female,High school or less,White,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4734,476738,34,Female,College,White,sporadic,1,,,,,,,,,,1,1
4735,476739,39,Female,College,White,sporadic,1,,,,,,,,,,2,1
4736,476740,64,Male,College,White,always,1,,,,,,,,,,1,2
4737,476741,37,Male,College,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1
4738,476744,29,Male,High school or less,White,rarely/never,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
4739,476746,59,Female,Some college,White,rarely/never,1,,,,,,,,,,1,1
4740,476747,26,Female,High school or less,Black,rarely/never,1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,4,1
4741,476748,42,Male,College,White,sporadic,1,,,,,,,,,,2,2
4742,476749,60,Female,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2
4743,476750,53,Female,High school or less,White,rarely/never,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
4744,476751,73,Male,College,Hispanic,sporadic,1,,,,,,,,,,2,1
4745,476752,75,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,1,1
4746,476754,29,Female,High school or less,Black,rarely/never,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4747,476756,60,Female,College,White,rarely/never,1,,,,,,,,,,1,1
4748,476759,49,Female,Some college,White,always,1,,,,,,,,,,2,1
4749,476760,54,Female,Some college,White,always,1,,,,,,,,,,4,1
4750,476762,73,Male,College,White,sporadic,1,,,,,,,,,,1,1
4751,476763,63,Male,Some college,White,always,1,,,,,,,,,,1,1
4752,476764,66,Female,Some college,Black,rarely/never,1,,,,,,,,,,4,1
4753,476765,72,Male,College,Hispanic,always,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4754,476766,38,Female,College,White,sporadic,1,,,,,,,,,,1,1
4755,476767,67,Male,Some college,Black,always,1,,,,,,,,,,3,1
4756,476768,41,Male,College,White,sporadic,1,,,,,,,,,,1,1
4757,476769,22,Female,High school or less,White,rarely/never,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4758,476770,35,Female,College,White,sporadic,1,,,,,,,,,,2,1
4759,476771,36,Male,College,White,rarely/never,1,,,,,,,,,,1,1
4760,476772,33,Male,College,White,rarely/never,2,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,1
4761,476773,74,Female,Some college,White,always,1,,,,,,,,,,1,1
4762,476775,57,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
4763,476776,33,Female,Some college,Hispanic,rarely/never,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4764,476777,58,Male,Some college,Hispanic,sporadic,1,,,,,,,,,,1,1
4765,476779,67,Female,High school or less,Hispanic,sporadic,1,,,,,,,,,,3,2
4766,476780,23,Female,Some college,Other/Mixed,rarely/never,1,,,,,,,,,,2,1
4767,476781,26,Male,College,Other/Mixed,rarely/never,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3,1
4768,476782,64,Female,College,White,sporadic,1,,,,,,,,,,1,2
4769,476783,27,Male,College,White,sporadic,1,,,,,,,,,,3,1
4770,476785,70,Female,College,White,always,1,,,,,,,,,,1,2
4771,476787,46,Male,Some college,White,rarely/never,1,,,,,,,,,,1,1
4772,476790,26,Female,College,White,always,1,,,,,,,,,,1,2
4773,476791,55,Male,High school or less,White,sporadic,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,2,1
4774,476793,57,Female,High school or less,White,sporadic,1,,,,,,,,,,2,1
4775,476794,29,Male,Some college,White,always,1,,,,,,,,,,3,1
4776,476796,65,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,1,1
4777,476797,28,Male,College,Other/Mixed,rarely/never,2,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,4,1
4778,476798,36,Male,Some college,Black,sporadic,1,,,,,,,,,,2,1
4779,476800,67,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
4780,476801,34,Male,College,White,rarely/never,2,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1
4781,476802,61,Female,College,White,rarely/never,1,,,,,,,,,,1,1
4782,476803,53,Female,College,White,sporadic,1,,,,,,,,,,1,1
4783,476804,61,Female,High school or less,Hispanic,sporadic,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4784,476805,67,Female,College,White,always,1,,,,,,,,,,1,2
4785,476806,59,Female,High school or less,White,sporadic,1,,,,,,,,,,1,2
4786,476807,38,Male,Some college,Black,sporadic,1,,,,,,,,,,2,1
4787,476808,61,Male,Some college,White,always,1,,,,,,,,,,1,2
4788,476809,67,Female,College,Black,sporadic,1,,,,,,,,,,2,1
4789,476810,61,Female,High school or less,White,rarely/never,1,,,,,,,,,,1,2
4790,476811,59,Female,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4791,476812,35,Female,College,Black,sporadic,1,,,,,,,,,,2,1
4792,476813,38,Male,College,Hispanic,sporadic,2,,,,,,,,,,2,1
4793,476814,49,Male,College,White,sporadic,1,,,,,,,,,,3,1
4794,476815,48,Male,High school or less,Hispanic,rarely/never,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3,1
4795,476817,53,Female,College,Black,sporadic,1,,,,,,,,,,1,1
4796,476819,53,Male,College,Hispanic,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,1
4797,476821,73,Male,College,White,sporadic,1,,,,,,,,,,1,1
4798,476822,74,Male,College,White,sporadic,1,,,,,,,,,,1,2
4799,476823,59,Male,Some college,Black,sporadic,1,,,,,,,,,,1,1
4800,476824,50,Female,College,White,sporadic,1,,,,,,,,,,1,2
4801,476825,55,Male,Some college,Hispanic,always,1,,,,,,,,,,2,1
4802,476826,69,Female,College,White,always,1,,,,,,,,,,1,1
4803,476827,31,Female,Some college,Hispanic,rarely/never,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4804,476828,33,Female,College,White,always,1,,,,,,,,,,1,2
4805,476830,69,Male,Some college,White,always,1,,,,,,,,,,1,1
4806,476831,86,Male,High school or less,Other/Mixed,rarely/never,4,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4807,476832,49,Male,High school or less,White,sporadic,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4808,476833,38,Male,High school or less,White,rarely/never,3,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1
4809,476834,52,Female,College,White,always,1,,,,,,,,,,3,1
4810,476835,51,Female,High school or less,Black,sporadic,1,,,,,,,,,,2,1
4811,476836,42,Female,Some college,Other/Mixed,sporadic,1,,,,,,,,,,1,1
4812,476837,65,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
4813,476838,86,Male,College,White,sporadic,1,,,,,,,,,,1,1
4814,476839,71,Female,Some college,Hispanic,always,1,,,,,,,,,,1,1
4815,476841,69,Female,College,White,always,1,,,,,,,,,,1,1
4816,476842,51,Female,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1
4817,476845,53,Female,College,Black,rarely/never,1,,,,,,,,,,3,1
4818,476846,52,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
4819,476849,70,Male,College,White,always,1,,,,,,,,,,1,2
4820,476850,42,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
4821,476851,49,Male,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2
4822,476853,70,Male,College,Black,sporadic,1,,,,,,,,,,1,1
4823,476854,27,Male,College,Other/Mixed,rarely/never,1,,,,,,,,,,2,1
4824,476855,26,Male,College,White,always,1,,,,,,,,,,1,1
4825,476856,59,Female,High school or less,White,always,1,,,,,,,,,,1,1
4826,476857,60,Male,College,White,sporadic,1,,,,,,,,,,1,2
4827,476859,36,Male,High school or less,White,rarely/never,4,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,2
4828,476860,60,Female,Some college,Black,sporadic,1,,,,,,,,,,1,1
4829,476861,62,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
4830,476862,57,Female,Some college,Black,always,1,,,,,,,,,,1,1
4831,476865,24,Male,Some college,White,rarely/never,1,,,,,,,,,,1,2
4832,476866,59,Female,Some college,Black,always,1,,,,,,,,,,2,1
4833,476868,42,Female,Some college,Black,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3,1
4834,476869,56,Female,College,Black,rarely/never,1,,,,,,,,,,2,1
4835,476871,46,Female,High school or less,Hispanic,sporadic,2,,,,,,,,,,2,2
4836,476872,26,Female,College,White,always,1,,,,,,,,,,4,1
4837,476874,67,Male,High school or less,Black,always,1,,,,,,,,,,2,1
4838,476875,76,Male,College,White,sporadic,1,,,,,,,,,,1,2
4839,476876,58,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,1
4840,476877,53,Male,College,White,always,1,,,,,,,,,,1,1
4841,476879,60,Female,High school or less,White,sporadic,2,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4842,476881,60,Female,Some college,White,sporadic,2,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
4843,476882,61,Female,Some college,Other/Mixed,sporadic,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4844,476884,73,Male,College,White,always,1,,,,,,,,,,1,-1
4845,476887,39,Male,College,White,sporadic,1,,,,,,,,,,1,1
4846,476889,36,Male,College,White,sporadic,1,,,,,,,,,,1,2
4847,476890,62,Female,College,White,sporadic,1,,,,,,,,,,1,1
4848,476891,43,Male,Some college,Hispanic,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
4849,476893,51,Male,Some college,Black,sporadic,1,,,,,,,,,,2,1
4850,476894,44,Male,College,White,sporadic,1,,,,,,,,,,1,1
4851,476897,38,Female,College,Other/Mixed,sporadic,1,,,,,,,,,,2,1
4852,476898,75,Male,College,White,sporadic,1,,,,,,,,,,1,2
4853,476900,55,Male,Some college,White,always,1,,,,,,,,,,1,1
4854,476901,50,Female,High school or less,White,rarely/never,1,,,,,,,,,,1,1
4855,476902,33,Female,College,Hispanic,rarely/never,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4856,476903,62,Male,College,White,always,1,,,,,,,,,,1,1
4857,476904,37,Male,Some college,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1
4858,476905,35,Female,College,White,sporadic,1,,,,,,,,,,1,1
4859,476906,27,Male,College,White,rarely/never,1,,,,,,,,,,2,1
4860,476907,31,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
4861,476908,67,Male,College,Black,rarely/never,1,,,,,,,,,,3,1
4862,476911,39,Male,High school or less,White,sporadic,1,,,,,,,,,,2,1
4863,476912,27,Male,Some college,Black,always,1,,,,,,,,,,2,1
4864,476913,25,Male,College,White,always,1,,,,,,,,,,2,1
4865,476914,41,Male,College,White,sporadic,1,,,,,,,,,,2,1
4866,476915,59,Female,Some college,Other/Mixed,sporadic,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4867,476916,55,Male,High school or less,White,always,1,,,,,,,,,,2,2
4868,476917,34,Female,High school or less,Other/Mixed,always,1,,,,,,,,,,4,1
4869,476920,29,Male,College,White,sporadic,1,,,,,,,,,,1,1
4870,476921,37,Male,High school or less,White,rarely/never,1,,,,,,,,,,1,1
4871,476922,27,Male,College,White,always,1,,,,,,,,,,3,1
4872,476923,30,Female,Some college,Black,always,1,,,,,,,,,,2,1
4873,476924,25,Male,High school or less,White,rarely/never,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4874,476925,78,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
4875,476926,28,Female,High school or less,White,rarely/never,2,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,3,1
4876,476927,47,Male,Some college,Hispanic,sporadic,1,,,,,,,,,,3,1
4877,476928,54,Female,College,White,sporadic,1,,,,,,,,,,1,2
4878,476930,40,Female,Some college,Hispanic,sporadic,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4879,476931,56,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
4880,476932,70,Female,Some college,Black,sporadic,1,,,,,,,,,,2,1
4881,476933,33,Female,Some college,Black,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,3,1
4882,476934,23,Female,Some college,White,always,1,,,,,,,,,,2,1
4883,476936,55,Male,College,Hispanic,sporadic,1,,,,,,,,,,2,1
4884,476937,29,Female,College,Black,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,1
4885,476938,36,Male,Some college,Other/Mixed,sporadic,1,,,,,,,,,,3,1
4886,476939,46,Female,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4887,476940,26,Female,College,White,always,1,,,,,,,,,,1,1
4888,476941,42,Male,College,White,rarely/never,1,,,,,,,,,,1,1
4889,476942,29,Male,College,White,always,2,,,,,,,,,,3,1
4890,476944,75,Female,High school or less,Black,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4891,476945,66,Male,College,White,sporadic,1,,,,,,,,,,3,1
4892,476948,27,Male,Some college,Hispanic,rarely/never,3,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4893,476949,25,Female,College,White,rarely/never,1,,,,,,,,,,3,1
4894,476950,24,Female,High school or less,Other/Mixed,rarely/never,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4895,476951,35,Female,College,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3,1
4896,476952,31,Female,College,Other/Mixed,always,1,,,,,,,,,,1,2
4897,476953,69,Male,Some college,White,always,1,,,,,,,,,,1,2
4898,476954,73,Female,Some college,White,sporadic,1,,,,,,,,,,2,1
4899,476955,32,Male,High school or less,White,always,1,,,,,,,,,,3,1
4900,476956,42,Male,High school or less,White,sporadic,2,,,,,,,,,,1,2
4901,476957,28,Male,High school or less,Black,rarely/never,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4902,476959,67,Female,High school or less,White,sporadic,1,,,,,,,,,,2,1
4903,476960,44,Female,College,White,sporadic,1,,,,,,,,,,1,2
4904,476964,65,Female,Some college,Other/Mixed,sporadic,1,,,,,,,,,,2,1
4905,476965,47,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
4906,476967,42,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
4907,476968,27,Male,College,White,sporadic,3,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4908,476969,36,Male,Some college,Hispanic,always,1,,,,,,,,,,2,1
4909,476970,26,Male,Some college,White,rarely/never,2,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4910,476971,28,Female,High school or less,Black,sporadic,2,,,,,,,,,,3,1
4911,476972,29,Male,College,White,sporadic,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,1
4912,476973,55,Female,College,White,sporadic,1,,,,,,,,,,1,1
4913,476974,32,Male,College,White,rarely/never,1,,,,,,,,,,1,1
4914,476975,32,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,1
4915,476976,60,Male,High school or less,Hispanic,sporadic,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4916,476978,39,Male,College,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,2
4917,476981,59,Female,College,White,sporadic,1,,,,,,,,,,3,1
4918,476982,36,Female,College,White,rarely/never,3,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,4,1
4919,476983,43,Male,High school or less,Hispanic,rarely/never,3,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4920,476986,27,Male,College,White,rarely/never,1,,,,,,,,,,1,2
4921,476987,66,Female,College,Black,always,1,,,,,,,,,,1,1
4922,476988,56,Male,Some college,Hispanic,sporadic,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,1
4923,476989,53,Female,College,Hispanic,rarely/never,1,,,,,,,,,,3,1
4924,476990,28,Male,College,White,sporadic,1,,,,,,,,,,3,1
4925,476991,31,Male,College,White,sporadic,1,,,,,,,,,,3,1
4926,476992,38,Female,College,White,sporadic,1,,,,,,,,,,1,1
4927,476993,31,Female,College,White,sporadic,1,,,,,,,,,,2,1
4928,476994,24,Male,College,White,rarely/never,1,,,,,,,,,,1,1
4929,476997,51,Female,College,White,sporadic,1,,,,,,,,,,1,1
4930,476998,36,Male,Some college,Hispanic,sporadic,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4931,476999,70,Female,High school or less,White,sporadic,1,,,,,,,,,,1,2
4932,477000,76,Female,College,Black,sporadic,1,,,,,,,,,,2,2
4933,477001,40,Male,Some college,Hispanic,rarely/never,4,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1
4934,477002,67,Female,Some college,White,always,1,,,,,,,,,,2,1
4935,477003,31,Male,College,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4936,477004,36,Female,College,White,always,1,,,,,,,,,,1,1
4937,477005,46,Male,Some college,White,sporadic,1,,,,,,,,,,2,1
4938,477006,34,Female,College,White,sporadic,1,,,,,,,,,,3,1
4939,477008,53,Male,College,Hispanic,always,1,,,,,,,,,,1,2
4940,477010,31,Male,High school or less,Hispanic,rarely/never,3,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4941,477012,63,Female,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,1
4942,477013,49,Female,College,White,always,1,,,,,,,,,,1,1
4943,477014,87,Male,College,White,always,1,,,,,,,,,,1,1
4944,477016,27,Male,College,Hispanic,sporadic,1,,,,,,,,,,2,1
4945,477017,58,Female,Some college,White,sporadic,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4946,477018,46,Male,Some college,Black,rarely/never,1,,,,,,,,,,1,1
4947,477019,55,Male,High school or less,Black,rarely/never,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4948,477020,28,Female,Some college,White,sporadic,2,,,,,,,,,,1,1
4949,477022,39,Male,College,White,sporadic,1,,,,,,,,,,1,1
4950,477023,77,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
4951,477024,38,Male,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4952,477027,66,Male,Some college,White,sporadic,1,,,,,,,,,,2,1
4953,477028,41,Male,Some college,Hispanic,sporadic,1,,,,,,,,,,2,1
4954,477030,73,Female,College,White,sporadic,1,,,,,,,,,,1,2
4955,477032,79,Male,Some college,Black,rarely/never,1,,,,,,,,,,2,1
4956,477033,71,Male,Some college,White,sporadic,1,,,,,,,,,,1,2
4957,477035,52,Male,College,White,sporadic,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4958,477036,40,Male,High school or less,Black,sporadic,1,,,,,,,,,,2,1
4959,477037,34,Female,College,Black,always,1,,,,,,,,,,3,1
4960,477038,80,Male,College,White,sporadic,1,,,,,,,,,,2,2
4961,477039,56,Male,College,White,sporadic,1,,,,,,,,,,2,1
4962,477040,56,Female,College,White,sporadic,1,,,,,,,,,,3,1
4963,477042,48,Male,High school or less,White,sporadic,1,,,,,,,,,,1,2
4964,477045,50,Female,High school or less,White,rarely/never,4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
4965,477046,63,Female,Some college,Other/Mixed,sporadic,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4966,477047,32,Female,High school or less,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,1
4967,477049,69,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
4968,477050,67,Female,Some college,Black,always,1,,,,,,,,,,2,1
4969,477051,62,Female,College,White,sporadic,1,,,,,,,,,,1,1
4970,477052,62,Male,College,White,sporadic,1,,,,,,,,,,1,2
4971,477053,46,Female,High school or less,Hispanic,rarely/never,4,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,1
4972,477054,67,Female,High school or less,White,always,1,,,,,,,,,,3,1
4973,477058,30,Male,College,Black,always,1,,,,,,,,,,1,1
